entity_relation_ids,memory_bank,entity_triple_counts,history_response,corrupt_entity,original_entity,hallucination_tags,data_id
"[0, 0, 0, 0, 0, 245, 245, 245, 245, 0, 18034, 0, 13620, 13620, 13620, 13620, 0, 245, 245, 245, 245, 0, 17848, 17848, 0, 15160, 15160, 15160, 0, 245, 245, 245, 245, 0, 17848, 17848, 0, 5086, 5086, 5086, 5086, 5086, 5086, 0, 245, 245, 245, 245, 0, 18034, 0, 6437, 6437, 0, 245, 245, 245, 245, 0, 17815, 0, 13620, 13620, 13620, 13620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13620, 13620, 13620, 0, 0]","[[245, 18034, 13620], [245, 17848, 15160], [245, 17848, 5086], [245, 18034, 6437], [245, 17815, 13620]]",{245: 22},Given the knowledge: ryan murphy<sep> producer<sep> american horror story<triple> ryan murphy<sep> educated at<sep> indiana university<triple> ryan murphy<sep> educated at<sep> indiana university bloomington<triple> ryan murphy<sep> producer<sep> glee<triple> ryan murphy<sep> creator<sep> american horror story Text to check:Ryan Murphy is the producer of American Horror Story.,[],['Ryan Murphy'],0,983
"[0, 0, 0, 0, 0, 17621, 17621, 17621, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 7631, 7631, 0, 17621, 17621, 17621, 0, 17783, 17783, 0, 6107, 6107, 0, 17621, 17621, 17621, 0, 17811, 0, 10881, 10881, 10881, 10881, 10881, 0, 17621, 17621, 17621, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 6107, 6107, 0, 17621, 17621, 17621, 0, 18066, 18066, 18066, 0, 14469, 14469, 14469, 14469, 14469, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17621, 17621, 0, 0]","[[17621, 17935, 7631], [17621, 17783, 6107], [17621, 17811, 10881], [17621, 17935, 6107], [17621, 18066, 14469]]","{14846: 5, 17621: 11}",Given the knowledge: milwaukee county<sep> located in the administrative territorial entity<sep> wisconsin<triple> milwaukee county<sep> capital of<sep> milwaukee<triple> milwaukee county<sep> country<sep> united states of america<triple> milwaukee county<sep> located in the administrative territorial entity<sep> milwaukee<triple> milwaukee county<sep> shares border with<sep> waukesha county Text to check:Marquette University is the institution of higher learning located in Milwaukee County.,[],['Marquette University'],0,697
"[0, 0, 0, 0, 0, 4413, 4413, 4413, 4413, 4413, 0, 17848, 17848, 0, 16606, 16606, 16606, 16606, 0, 4413, 4413, 4413, 4413, 4413, 0, 18015, 0, 3135, 3135, 3135, 3135, 0, 4413, 4413, 4413, 4413, 4413, 0, 18015, 0, 3135, 3135, 3135, 3135, 0, 4413, 4413, 4413, 4413, 4413, 0, 17773, 17773, 0, 11856, 11856, 11856, 11856, 11856, 11856, 0, 4413, 4413, 4413, 4413, 4413, 0, 17984, 0, 11564, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[4413, 17848, 16606], [4413, 18015, 3135], [4413, 18015, 3135], [4413, 17773, 11856], [4413, 17984, 11564]]",{4413: 10},Given the knowledge: peter krause<sep> educated at<sep> new york university<triple> peter krause<sep> partner<sep> lauren graham<triple> peter krause<sep> partner<sep> lauren graham<triple> peter krause<sep> award received<sep> 10th screen actors guild awards<triple> peter krause<sep> occupation<sep> actor Text to check:Peter Krause is employed by Leipzig University.,[],['Peter Krause'],0,2156
"[0, 0, 0, 0, 0, 15974, 15974, 15974, 0, 17811, 0, 10881, 10881, 10881, 10881, 10881, 0, 15974, 15974, 15974, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 1216, 1216, 1216, 0, 15974, 15974, 15974, 0, 17969, 17969, 0, 4744, 4744, 4744, 4744, 0, 15974, 15974, 15974, 0, 17848, 17848, 0, 7864, 7864, 7864, 0, 15974, 15974, 15974, 0, 18049, 18049, 0, 12620, 12620, 12620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7864, 7864, 7864, 0, 0, 0, 0, 0, 0, 0, 0, 10881, 10881, 10881, 10881, 0, 0, 0]","[[15974, 17811, 10881], [15974, 17935, 1216], [15974, 17969, 4744], [15974, 17848, 7864], [15974, 18049, 12620]]",{15974: 6},Given the knowledge: lincoln university<sep> country<sep> united states of america<triple> lincoln university<sep> located in the administrative territorial entity<sep> chester county<triple> lincoln university<sep> named after<sep> abraham lincoln<triple> lincoln university<sep> educated at<sep> the last emperor<triple> lincoln university<sep> registered with<sep> internal revenue service Text to check:Lincoln University is the university where the last emperor was educated (the one who is a United States of America citizen).,[],['Lincoln University'],0,3297
"[0, 0, 0, 0, 0, 1604, 1604, 0, 17970, 17970, 0, 741, 741, 0, 1604, 1604, 0, 18058, 18058, 0, 3169, 3169, 3169, 0, 1604, 1604, 0, 17785, 17785, 0, 17651, 17651, 17651, 17651, 17651, 0, 1604, 1604, 0, 17785, 17785, 0, 6814, 6814, 6814, 6814, 6814, 0, 1604, 1604, 0, 17798, 0, 5286, 5286, 5286, 5286, 5286, 0, 0, 0, 0, 0, 0, 0, 0, 1604, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[1604, 17970, 741], [1604, 18058, 3169], [1604, 17785, 17651], [1604, 17785, 6814], [1604, 17798, 5286]]","{3665: 18, 1604: 12}",Given the knowledge: dutch<sep> narrative location<sep> chicago<triple> dutch<sep> screenwriter<sep> john hughes<triple> dutch<sep> cast member<sep> jobeth williams<triple> dutch<sep> cast member<sep> ed o'neill<triple> dutch<sep> composer<sep> alan silvestri Text to check:Limburg is the Dutch province that contains maastricht.,[],['Limburg'],0,1526
"[0, 0, 0, 0, 0, 12315, 12315, 12315, 12315, 0, 17813, 17813, 17813, 0, 10881, 10881, 10881, 10881, 10881, 0, 12315, 12315, 12315, 12315, 0, 18020, 18020, 18020, 0, 15113, 15113, 15113, 0, 12315, 12315, 12315, 12315, 0, 17957, 17957, 17957, 17957, 0, 719, 719, 719, 719, 719, 0, 12315, 12315, 12315, 12315, 0, 17957, 17957, 17957, 17957, 0, 12308, 12308, 12308, 12308, 12308, 0, 12315, 12315, 12315, 12315, 0, 17957, 17957, 17957, 17957, 0, 12092, 12092, 12092, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[12315, 17813, 10881], [12315, 18020, 15113], [12315, 17957, 719], [12315, 17957, 12308], [12315, 17957, 12092]]",{12315: 8},Given the knowledge: jim morrison<sep> country of citizenship<sep> united states of america<triple> jim morrison<sep> place of birth<sep> pensacola<triple> jim morrison<sep> member of sports team<sep> chicago white sox<triple> jim morrison<sep> member of sports team<sep> atlanta braves<triple> jim morrison<sep> member of sports team<sep> detroit tigers Text to check:Jim Morrison was born in the city in Brevard County in the US.,[],['Jim Morrison'],0,969
"[0, 0, 0, 0, 0, 3156, 3156, 3156, 3156, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 2381, 2381, 2381, 2381, 2381, 2381, 2381, 2381, 2381, 2381, 0, 3156, 3156, 3156, 3156, 0, 17811, 0, 10881, 10881, 10881, 10881, 10881, 0, 3156, 3156, 3156, 3156, 0, 17783, 17783, 0, 1983, 1983, 1983, 1983, 1983, 0, 3156, 3156, 3156, 3156, 0, 18022, 18022, 18022, 0, 13716, 13716, 13716, 13716, 13716, 13716, 0, 3156, 3156, 3156, 3156, 0, 18020, 18020, 18020, 0, 12061, 12061, 12061, 12061, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10881, 10881, 10881, 10881, 10881, 0, 0, 0, 0, 0, 1983, 1983, 1983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[3156, 17935, 2381], [3156, 17811, 10881], [3156, 17783, 1983], [3156, 18022, 13716], [3156, 18020, 12061]]",{3156: 25},"Given the knowledge: santa barbara<sep> located in the administrative territorial entity<sep> university of california, santa barbara<triple> santa barbara<sep> country<sep> united states of america<triple> santa barbara<sep> capital of<sep> santa barbara county<triple> santa barbara<sep> place of death<sep> dorothy jeakins<triple> santa barbara<sep> place of birth<sep> anthony edwards Text to check:Santa Barbara is the name of the city of the united states of america that is the capital of Santa Barbara County, and that is the birthplace of Krista Allen.",['Santa Barbara'],['Ventura'],1,2666
"[0, 0, 0, 0, 0, 11684, 11684, 0, 18005, 18005, 0, 16030, 16030, 0, 11684, 11684, 0, 18006, 18006, 0, 16030, 16030, 0, 11684, 11684, 0, 17815, 0, 13422, 13422, 13422, 13422, 0, 11684, 11684, 0, 18088, 0, 9714, 9714, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11684, 0, 0]","[[11684, 18005, 16030], [11684, 18006, 16030], [11684, 17815, 13422], [11684, 18088, 9714]]",{11684: 23},Given the knowledge: sega<sep> owned by<sep> sonic team<triple> sega<sep> owner of<sep> sonic team<triple> sega<sep> creator<sep> sonic the hedgehog<triple> sega<sep> subsidiary<sep> atlus Text to check:Sonic the Hedgehog is a video game(s) developed by Sega.,['Sonic the Hedgehog'],['Rocky'],1,97
"[0, 0, 0, 0, 0, 11271, 11271, 11271, 11271, 0, 17895, 17895, 0, 10176, 10176, 0, 11271, 11271, 11271, 11271, 0, 17955, 17955, 0, 10176, 10176, 0, 11271, 11271, 11271, 11271, 0, 18020, 18020, 18020, 0, 15581, 15581, 0, 11271, 11271, 11271, 11271, 0, 17895, 17895, 0, 13162, 13162, 13162, 0, 11271, 11271, 11271, 11271, 0, 17955, 17955, 0, 13162, 13162, 13162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11271, 11271, 11271, 0, 0, 0, 0, 0, 0]","[[11271, 17895, 10176], [11271, 17955, 10176], [11271, 18020, 15581], [11271, 17895, 13162], [11271, 17955, 13162]]",{11271: 39},Given the knowledge: dave grohl<sep> has part<sep> foo fighters<triple> dave grohl<sep> member of<sep> foo fighters<triple> dave grohl<sep> place of birth<sep> warren<triple> dave grohl<sep> has part<sep> nirvana<triple> dave grohl<sep> member of<sep> nirvana Text to check:Foo Fighters is a band Dave Grohl is a part of.,[],['Foo Fighters'],0,1727
"[0, 0, 0, 0, 0, 4590, 0, 17924, 17924, 17924, 17924, 17924, 0, 4621, 4621, 4621, 4621, 4621, 4621, 0, 4590, 0, 18003, 18003, 18003, 18003, 18003, 18003, 18003, 0, 7692, 7692, 7692, 7692, 7692, 7692, 7692, 0, 4590, 0, 17924, 17924, 17924, 17924, 17924, 0, 5721, 5721, 5721, 5721, 5721, 5721, 5721, 0, 4590, 0, 18003, 18003, 18003, 18003, 18003, 18003, 18003, 0, 16406, 16406, 16406, 16406, 16406, 16406, 16406, 16406, 16406, 16406, 16406, 16406, 16406, 16406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4590, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[4590, 17924, 4621], [4590, 18003, 7692], [4590, 17924, 5721], [4590, 18003, 16406]]",{4590: 6162},Given the knowledge: english<sep> language of work or name<sep> the da vinci code<triple> english<sep> original language of film or tv show<sep> the island of dr. moreau<triple> english<sep> language of work or name<sep> the talented mr. ripley<triple> english<sep> original language of film or tv show<sep> the assassination of jesse james by the coward robert ford Text to check:Gladiator is a soundtrack album that is in English and on the Warner Bros. Records record label.,['Gladiator'],['Batman'],1,1972
"[0, 0, 0, 0, 0, 6395, 6395, 6395, 0, 17957, 17957, 17957, 17957, 0, 10478, 10478, 10478, 10478, 10478, 10478, 0, 6395, 6395, 6395, 0, 17957, 17957, 17957, 17957, 0, 4670, 4670, 4670, 4670, 4670, 4670, 0, 6395, 6395, 6395, 0, 17957, 17957, 17957, 17957, 0, 12945, 12945, 12945, 12945, 12945, 12945, 0, 6395, 6395, 6395, 0, 17957, 17957, 17957, 17957, 0, 2666, 2666, 2666, 2666, 2666, 2666, 2666, 0, 6395, 6395, 6395, 0, 17813, 17813, 17813, 0, 17727, 17727, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6395, 6395, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[6395, 17957, 10478], [6395, 17957, 4670], [6395, 17957, 12945], [6395, 17957, 2666], [6395, 17813, 17727]]","{11886: 4, 6395: 14}","Given the knowledge: john spencer<sep> member of sports team<sep> rangers f.c.<triple> john spencer<sep> member of sports team<sep> everton f.c.<triple> john spencer<sep> member of sports team<sep> motherwell f.c.<triple> john spencer<sep> member of sports team<sep> chelsea f.c.<triple> john spencer<sep> country of citizenship<sep> united kingdom Text to check:Colorado Rapids is from the United States of America and has John Spencer, the member of Greenock Morton F.C., as a member.",[],['Colorado Rapids'],0,2394
"[0, 0, 0, 0, 0, 10963, 10963, 10963, 10963, 0, 17831, 0, 3938, 3938, 3938, 3938, 0, 10963, 10963, 10963, 10963, 0, 17848, 17848, 0, 3488, 3488, 3488, 0, 10963, 10963, 10963, 10963, 0, 17848, 17848, 0, 6851, 6851, 6851, 6851, 0, 10963, 10963, 10963, 10963, 0, 18020, 18020, 18020, 0, 5686, 5686, 0, 10963, 10963, 10963, 10963, 0, 17984, 0, 8437, 8437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3938, 3938, 3938, 3938, 0, 0]","[[10963, 17831, 3938], [10963, 17848, 3488], [10963, 17848, 6851], [10963, 18020, 5686], [10963, 17984, 8437]]",{10963: 11},Given the knowledge: michael winterbottom<sep> director<sep> the killer inside me<triple> michael winterbottom<sep> educated at<sep> balliol college<triple> michael winterbottom<sep> educated at<sep> university of oxford<triple> michael winterbottom<sep> place of birth<sep> blackburn<triple> michael winterbottom<sep> occupation<sep> film director Text to check:Michael Winterbottom directed the Icon Productions film titled The Killer Inside Me.,[],['Michael Winterbottom'],0,3445
"[0, 0, 0, 0, 0, 16875, 16875, 16875, 16875, 0, 17848, 17848, 0, 16611, 16611, 16611, 16611, 16611, 16611, 16611, 16611, 0, 16875, 16875, 16875, 16875, 0, 17875, 0, 11317, 11317, 11317, 11317, 11317, 11317, 11317, 0, 16875, 16875, 16875, 16875, 0, 17877, 17877, 0, 619, 619, 619, 619, 619, 619, 0, 16875, 16875, 16875, 16875, 0, 17813, 17813, 17813, 0, 10881, 10881, 10881, 10881, 10881, 0, 16875, 16875, 16875, 16875, 0, 17956, 17956, 17956, 17956, 0, 2262, 2262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16875, 16875, 0, 0, 0, 0, 0, 0, 0, 2262, 2262, 0, 0]","[[16875, 17848, 16611], [16875, 17875, 11317], [16875, 17877, 619], [16875, 17813, 10881], [16875, 17956, 2262]]","{13188: 29, 16875: 73}","Given the knowledge: walt disney<sep> educated at<sep> school of the art institute of chicago<triple> walt disney<sep> found<sep> california institute of the arts<triple> walt disney<sep> founded by<sep> the walt disney company<triple> walt disney<sep> country of citizenship<sep> united states of america<triple> walt disney<sep> member of political party<sep> republican party Text to check:Snow White and the Seven Dwarfs is directed by Walt Disney, who is a member of the Republican Party.",['Snow White and the Seven Dwarfs'],['Puss in Boots'],1,3030
"[0, 0, 0, 0, 0, 5726, 5726, 5726, 0, 17875, 0, 4077, 4077, 4077, 4077, 4077, 4077, 4077, 4077, 0, 5726, 5726, 5726, 0, 17848, 17848, 0, 10785, 10785, 10785, 10785, 0, 5726, 5726, 5726, 0, 17848, 17848, 0, 10947, 10947, 10947, 10947, 0, 5726, 5726, 5726, 0, 17811, 0, 10881, 10881, 10881, 10881, 10881, 0, 5726, 5726, 5726, 0, 17848, 17848, 0, 14027, 14027, 14027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5726, 5726, 0, 0, 0, 0]","[[5726, 17875, 4077], [5726, 17848, 10785], [5726, 17848, 10947], [5726, 17811, 10881], [5726, 17848, 14027]]","{693: 10, 2854: 2, 5726: 20}",Given the knowledge: dartmouth college<sep> found<sep> george iii of great britain<triple> dartmouth college<sep> educated at<sep> robert ryan<triple> dartmouth college<sep> educated at<sep> dr. seuss<triple> dartmouth college<sep> country<sep> united states of america<triple> dartmouth college<sep> educated at<sep> mark johnson Text to check:Concord is the place where Jack Abbott (the one that is educated at Dartmouth College) die.,[],['Concord'],0,1638
"[0, 0, 0, 0, 0, 3878, 3878, 3878, 0, 17901, 17901, 0, 9403, 9403, 9403, 9403, 9403, 9403, 9403, 0, 3878, 3878, 3878, 0, 17811, 0, 17727, 17727, 0, 3878, 3878, 3878, 0, 18020, 18020, 18020, 0, 16121, 16121, 16121, 0, 3878, 3878, 3878, 0, 18055, 0, 5784, 5784, 0, 3878, 3878, 3878, 0, 18020, 18020, 18020, 0, 5784, 5784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3878, 3878, 0, 0]","[[3878, 17901, 9403], [3878, 17811, 17727], [3878, 18020, 16121], [3878, 18055, 5784], [3878, 18020, 5784]]","{9403: 18, 3878: 10}",Given the knowledge: chesterfield<sep> headquarters location<sep> chesterfield f.c.<triple> chesterfield<sep> country<sep> united kingdom<triple> chesterfield<sep> place of birth<sep> gordon brown<triple> chesterfield<sep> residence<sep> john hurt<triple> chesterfield<sep> place of birth<sep> john hurt Text to check:Chesterfield F.C. is an association football club headquartered in Chesterfield.,[],['Chesterfield F.C.'],0,2823
"[0, 0, 0, 0, 0, 4757, 4757, 4757, 4757, 4757, 0, 18066, 18066, 18066, 0, 3813, 3813, 0, 4757, 4757, 4757, 4757, 4757, 0, 18066, 18066, 18066, 0, 3813, 3813, 0, 4757, 4757, 4757, 4757, 4757, 0, 17811, 0, 771, 771, 771, 0, 4757, 4757, 4757, 4757, 4757, 0, 18020, 18020, 18020, 0, 10970, 10970, 10970, 10970, 0, 4757, 4757, 4757, 4757, 4757, 0, 18020, 18020, 18020, 0, 10997, 10997, 10997, 10997, 10997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4757, 4757, 0, 0]","[[4757, 18066, 3813], [4757, 18066, 3813], [4757, 17811, 771], [4757, 18020, 10970], [4757, 18020, 10997]]",{4757: 37},Given the knowledge: johannesburg<sep> shares border with<sep> pretoria<triple> johannesburg<sep> shares border with<sep> pretoria<triple> johannesburg<sep> country<sep> south africa<triple> johannesburg<sep> place of birth<sep> dave matthews<triple> johannesburg<sep> place of birth<sep> dave wittenberg Text to check:JM Coetzee works in Johannesburg.,['Johannesburg'],['Adelaide'],1,3069
"[0, 0, 0, 0, 0, 9672, 9672, 9672, 9672, 9672, 9672, 9672, 0, 17785, 17785, 0, 7319, 7319, 7319, 7319, 0, 9672, 9672, 9672, 9672, 9672, 9672, 9672, 0, 17785, 17785, 0, 14137, 14137, 14137, 0, 9672, 9672, 9672, 9672, 9672, 9672, 9672, 0, 17785, 17785, 0, 5115, 5115, 5115, 5115, 0, 9672, 9672, 9672, 9672, 9672, 9672, 9672, 0, 17773, 17773, 0, 6520, 6520, 6520, 6520, 6520, 6520, 6520, 0, 9672, 9672, 9672, 9672, 9672, 9672, 9672, 0, 17813, 17813, 17813, 0, 10881, 10881, 10881, 10881, 10881, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7319, 7319, 7319, 7319, 0, 0, 0, 0, 0, 9672, 9672, 9672, 9672, 9672, 0, 0, 0, 0, 0, 0]","[[9672, 17785, 7319], [9672, 17785, 14137], [9672, 17785, 5115], [9672, 17773, 6520], [9672, 17813, 10881]]","{1034: 29, 9672: 19}",Given the knowledge: olivia de havilland<sep> cast member<sep> gone with the wind<triple> olivia de havilland<sep> cast member<sep> anthony adverse<triple> olivia de havilland<sep> cast member<sep> the heiress<triple> olivia de havilland<sep> award received<sep> order of the british empire<triple> olivia de havilland<sep> country of citizenship<sep> united states of america Text to check:David O. Selznick produced Gone with the Wind (the one that has Olivia de Havilland as a cast member).,[],['David O. Selznick'],0,3361
"[0, 0, 0, 0, 0, 718, 718, 718, 718, 0, 18022, 18022, 18022, 0, 5162, 5162, 0, 718, 718, 718, 718, 0, 17949, 17949, 17949, 0, 13548, 13548, 0, 718, 718, 718, 718, 0, 18021, 18021, 18021, 0, 242, 242, 242, 242, 0, 718, 718, 718, 718, 0, 17979, 17979, 0, 11320, 11320, 11320, 11320, 11320, 11320, 0, 718, 718, 718, 718, 0, 18020, 18020, 18020, 0, 60, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 718, 718, 0, 0]","[[718, 18022, 5162], [718, 17949, 13548], [718, 18021, 242], [718, 17979, 11320], [718, 18020, 60]]","{11773: 29, 718: 12}",Given the knowledge: carroll clark<sep> place of death<sep> glendale<triple> carroll clark<sep> manner of death<sep> natural causes<triple> carroll clark<sep> place of burial<sep> forest lawn memorial park<triple> carroll clark<sep> nominated for<sep> academy award for best production design<triple> carroll clark<sep> place of birth<sep> mountain view Text to check:Max Steiner is the composer of the visual artwork designed by Carroll Clark.,[],['Max Steiner'],0,2252
"[0, 0, 0, 0, 0, 14517, 14517, 14517, 14517, 0, 17914, 17914, 0, 14951, 14951, 14951, 14951, 0, 14517, 14517, 14517, 14517, 0, 17914, 17914, 0, 8606, 8606, 8606, 8606, 0, 14517, 14517, 14517, 14517, 0, 17914, 17914, 0, 1204, 1204, 1204, 1204, 0, 14517, 14517, 14517, 14517, 0, 17773, 17773, 0, 6520, 6520, 6520, 6520, 6520, 6520, 6520, 0, 14517, 14517, 14517, 14517, 0, 17877, 17877, 0, 12731, 12731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14517, 14517, 14517, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[14517, 17914, 14951], [14517, 17914, 8606], [14517, 17914, 1204], [14517, 17773, 6520], [14517, 17877, 12731]]","{1204: 17, 14517: 38}",Given the knowledge: charlie chaplin<sep> influenced by<sep> michael jackson<triple> charlie chaplin<sep> influenced by<sep> federico fellini<triple> charlie chaplin<sep> influenced by<sep> harold lloyd<triple> charlie chaplin<sep> award received<sep> order of the british empire<triple> charlie chaplin<sep> founded by<sep> united artists Text to check:Harold Lloyd is influenced by Charlie Chaplin and he is a member of the Republican Party.,[],['Harold Lloyd'],0,2226
"[0, 0, 0, 0, 0, 1, 1, 0, 17814, 17814, 17814, 0, 12217, 12217, 12217, 12217, 12217, 12217, 12217, 12217, 12217, 12217, 12217, 0, 1, 1, 0, 17814, 17814, 17814, 0, 7445, 7445, 7445, 7445, 0, 1, 1, 0, 17764, 17764, 17764, 0, 11248, 11248, 11248, 11248, 0, 1, 1, 0, 18066, 18066, 18066, 0, 10881, 10881, 10881, 10881, 10881, 0, 1, 1, 0, 18066, 18066, 18066, 0, 10881, 10881, 10881, 10881, 10881, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11248, 11248, 11248, 0, 0, 0, 0, 0]","[[1, 17814, 12217], [1, 17814, 7445], [1, 17764, 11248], [1, 18066, 10881], [1, 18066, 10881]]","{12033: 6, 1: 1184}",Given the knowledge: canada<sep> country of origin<sep> night at the museum: battle of the smithsonian<triple> canada<sep> country of origin<sep> night at the museum<triple> canada<sep> applies to jurisdiction<sep> senate of canada<triple> canada<sep> shares border with<sep> united states of america<triple> canada<sep> shares border with<sep> united states of america Text to check:James Brown is reported in the organization that has the Senate of Canada as a component.,[],['James Brown'],0,2651
"[0, 0, 0, 0, 0, 10416, 10416, 10416, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 7761, 7761, 7761, 7761, 7761, 7761, 7761, 7761, 7761, 0, 10416, 10416, 10416, 0, 17811, 0, 10881, 10881, 10881, 10881, 10881, 0, 10416, 10416, 10416, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 7017, 7017, 7017, 7017, 7017, 7017, 0, 10416, 10416, 10416, 0, 17942, 17942, 17942, 0, 12365, 12365, 12365, 0, 10416, 10416, 10416, 0, 17942, 17942, 17942, 0, 1970, 1970, 1970, 1970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10416, 10416, 0, 0, 10881, 10881, 10881, 10881, 0, 10416, 10416, 0, 0]","[[10416, 17935, 7761], [10416, 17811, 10881], [10416, 17935, 7017], [10416, 17942, 12365], [10416, 17942, 1970]]","{13998: 462, 10416: 1245}","Given the knowledge: los angeles<sep> located in the administrative territorial entity<sep> university of california, los angeles<triple> los angeles<sep> country<sep> united states of america<triple> los angeles<sep> located in the administrative territorial entity<sep> university of southern california<triple> los angeles<sep> location of formation<sep> house of lords<triple> los angeles<sep> location of formation<sep> james horner Text to check:The county of California having the Los Angeles in the United States of America is Los Angeles.",['Los Angeles'],['Los Angeles County'],1,2770
"[0, 0, 0, 0, 0, 8619, 8619, 8619, 8619, 0, 18033, 0, 4483, 4483, 0, 8619, 8619, 8619, 8619, 0, 17815, 0, 4483, 4483, 0, 8619, 8619, 8619, 8619, 0, 17984, 0, 2903, 0, 8619, 8619, 8619, 8619, 0, 17984, 0, 4700, 4700, 0, 8619, 8619, 8619, 8619, 0, 17984, 0, 15567, 15567, 0, 0, 0, 0, 0, 0, 0, 0, 4483, 4483, 0, 0]","[[8619, 18033, 4483], [8619, 17815, 4483], [8619, 17984, 2903], [8619, 17984, 4700], [8619, 17984, 15567]]",{8619: 13},Given the knowledge: barbara walters<sep> presenter<sep> the view<triple> barbara walters<sep> creator<sep> the view<triple> barbara walters<sep> occupation<sep> writer<triple> barbara walters<sep> occupation<sep> news presenter<triple> barbara walters<sep> occupation<sep> television presenter Text to check:Barbara Walters introduces The View.,[],['Barbara Walters'],0,1601
"[0, 0, 0, 0, 0, 6239, 6239, 6239, 0, 17813, 17813, 17813, 0, 10881, 10881, 10881, 10881, 10881, 0, 6239, 6239, 6239, 0, 17949, 17949, 17949, 0, 13548, 13548, 0, 6239, 6239, 6239, 0, 17853, 17853, 0, 7504, 7504, 7504, 7504, 7504, 0, 6239, 6239, 6239, 0, 18020, 18020, 18020, 0, 16001, 16001, 0, 6239, 6239, 6239, 0, 18034, 0, 7504, 7504, 7504, 7504, 7504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10881, 10881, 10881, 10881, 10881, 0, 0, 0, 0, 0, 0, 6239, 6239, 0, 0]","[[6239, 17813, 10881], [6239, 17949, 13548], [6239, 17853, 7504], [6239, 18020, 16001], [6239, 18034, 7504]]","{10416: 1245, 6239: 16}","Given the knowledge: chuck jones<sep> country of citizenship<sep> united states of america<triple> chuck jones<sep> manner of death<sep> natural causes<triple> chuck jones<sep> executive producer<sep> a christmas carol<triple> chuck jones<sep> place of birth<sep> spokane<triple> chuck jones<sep> producer<sep> a christmas carol Text to check:University of California, Los Angeles is located in the united states of america city that is the birthplace of Chuck Jones.","['University of California, Los Angeles']",['Gonzaga University'],1,1357
